IDtrajet,Tags,Ville de Départ,Ville d'arrivée,A partir du,Jusqu'au,Client,Véhicule,Distance / Durée,Devis,Prix,Actions,Départ_Pays,Départ_Latitude,Départ_Longitude,Arrivé_Pays,Arrivé_Latitude,Arrivé_Longitude
734985,retour,Asse (BE17),Asse (BE17),13/03/2024 à 10:45,13/03/2024 à 12:00,ASTARA WESTERN EUROPE,16m3100% Electrique,5 km00h15,0-2,~ 14€ PRESTATION,Accéder, FR69,50.9094333,4.2015646,,50.9094333,4.2015646
734901,retour,Asse (BE17),Asse (BE17),15/03/2024 à 10:00,15/03/2024 à 11:30,ASTARA WESTERN EUROPE,16m3100% Electrique,5 km00h15,0-2,~ 14€ PRESTATION,Accéder, FR60,50.9094333,4.2015646,,50.9094333,4.2015646
734806,retour,Marly-la-ville (FR95),Mitry-mory (FR77),13/03/2024 à 13:00,13/03/2024 à 15:00 Rdv 13:00-15:00,GROUPE RCM,BerlineThermique,28 km00h30,03-mai,~ 27€ PRESTATION,Accéder, BE10,49.0823913,2.5034402,,48.9839674,2.6183971
734762,retour,Mougins (FR06),Nice (FR06),18/03/2024 à 10:00 Rdv 10:00-12:00,18/03/2024 à 15:00,VGRF - PLAQUE SUD,SuvHybride,31 km00h45,03-mai,~ 16€ PRESTATION,Accéder, BE28,43.6008898,6.9963543,,43.7009358,7.2683912
734657,retour,Boulogne-sur-mer (FR62),Péronne (FR80),14/03/2024 à 15:00,14/03/2024 à 17:00 Rdv 15:00-17:00,GUEUDET,SuvThermique,165 km02h00,6+,~ 47€ PRESTATION,Accéder, FR54,50.7259985,1.6118771,,49.9289578,2.9321899
734652,retour,Boulogne-sur-mer (FR62),Péronne (FR80),13/03/2024 à 15:00,13/03/2024 à 17:00 Rdv 15:00-17:00,GUEUDET,SuvThermique,165 km02h00,03-mai,~ 47€ PRESTATION,Accéder, FR54,50.7259985,1.6118771,,49.9289578,2.9321899
734644,retour,Boulogne-sur-mer (FR62),Péronne (FR80),12/03/2024 à 15:00,12/03/2024 à 17:00 Rdv 15:00-17:00,GUEUDET,MonospaceThermique,165 km02h00,03-mai,~ 47€ PRESTATION,Accéder, BE19,50.7259985,1.6118771,,49.9289578,2.9321899
734644,retour,Boulogne-sur-mer (FR62),Péronne (FR80),12/03/2024 à 15:00,12/03/2024 à 17:00 Rdv 15:00-17:00,GUEUDET,MonospaceThermique,165 km02h00,03-mai,~ 47€ PRESTATION,Accéder, FR69,50.7259985,1.6118771,,49.9289578,2.9321899
734499,retour,Saint-cyr-sur-loire (FR37),Poitiers (FR86),22/03/2024 à 14:00 Rdv 14:00-15:00,22/03/2024 à 17:00,EMIL FREY - ABCIS POITOU,SuvHybride,106 km01h15,03-mai,~ 44€ PRESTATION,Accéder, FR13,47.4052448,0.6658199,,46.5802596,0.340196
734484,retour,Agen (FR47),Nîmes (FR30),13/03/2024 à 14:00 Rdv 14:00-16:00,14/03/2024 à 09:00,BASTIDE,8m3Thermique,403 km04h00,6+,~ 49€ PRESTATION,Accéder, FR27,44.2015827,0.6176112,,43.8374249,4.3600687
734480,retour,Attin (FR62),Saint-quentin (FR02),19/03/2024 à 14:15,19/03/2024 à 16:15 Rdv 14:15-16:15,GUEUDET,BerlineThermique,176 km02h00,6+,~ 48€ PRESTATION,Accéder, BE91,50.4878746,1.7437837,,49.8465253,3.2876843
734384,retour,Paris (FR75),Fleury-mérogis (FR91),12/03/2024 à 14:00 Rdv 14:00-16:00,13/03/2024 à 12:00,ARVAL RESTITUTION,MonospaceThermique,33 km00h45,6+,~ 28€ PRESTATION,Accéder,BE16),48.8534951,2.3483915,,48.629965,2.3609313
734374,retour,Paris (FR75),Fleury-mérogis (FR91),18/03/2024 à 14:00 Rdv 14:00-16:00,19/03/2024 à 10:00,ARVAL RESTITUTION,BerlineThermique,33 km00h45,6+,~ 28€ PRESTATION,Accéder,BE46),48.8534951,2.3483915,,48.629965,2.3609313
734374,retour,Paris (FR75),Fleury-mérogis (FR91),18/03/2024 à 14:00 Rdv 14:00-16:00,19/03/2024 à 10:00,ARVAL RESTITUTION,BerlineThermique,33 km00h45,6+,~ 28€ PRESTATION,Accéder,BE20),48.8534951,2.3483915,,48.629965,2.3609313
734362,retour,Besançon (FR25),Ambérieu-en-bugey (FR01),19/03/2024 à 11:00 Rdv 11:00-13:00,19/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,207 km02h15,6+,~ 40€ PRESTATION,Accéder,FR74),47.2380222,6.0243622,,45.9584309,5.3595099
734358,retour,Besançon (FR25),Ambérieu-en-bugey (FR01),21/03/2024 à 10:00 Rdv 10:00-12:00,21/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,207 km02h15,6+,~ 40€ PRESTATION,Accéder,FR01),47.2380222,6.0243622,,45.9584309,5.3595099
734352,retour,Nantes (FR44),Fleury-mérogis (FR91),20/03/2024 à 10:00 Rdv 10:00-12:00,20/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,368 km03h30,03-mai,~ 67€ PRESTATION,Accéder,BE91),47.2186371,-1.5541362,,48.629965,2.3609313
734348,retour,Paris (FR75),Fleury-mérogis (FR91),12/03/2024 à 15:00 Rdv 15:00-17:00,13/03/2024 à 12:00,ARVAL RESTITUTION,BerlineHybride,33 km00h45,6+,~ 28€ PRESTATION,Accéder,BE47),48.8534951,2.3483915,,48.629965,2.3609313
734337,retour,Auzeville-tolosane (FR31),Castelnau-d'estrétefonds (FR31),13/03/2024 à 14:00 Rdv 14:00-16:00,14/03/2024 à 11:00,ARVAL RESTITUTION,BerlineThermique,38 km00h45,6+,~ 29€ PRESTATION,Accéder,BE36),43.5292199,1.4829226,,43.78251,1.3590892
734329,retour,Mundolsheim (FR67),Ambérieu-en-bugey (FR01),12/03/2024 à 14:00 Rdv 14:00-16:00,13/03/2024 à 12:00,ARVAL RESTITUTION,BreakThermique,457 km04h45,0-2,~ 76€ PRESTATION,Accéder,FR33),48.6416216,7.7150066,,45.9584309,5.3595099
734327,retour,Paris (FR75),Fleury-mérogis (FR91),12/03/2024 à 14:00 Rdv 14:00-16:00,13/03/2024 à 11:00,ARVAL RESTITUTION,BreakThermique,33 km00h45,03-mai,~ 28€ PRESTATION,Accéder,BE41),48.8534951,2.3483915,,48.629965,2.3609313
734325,retour,Paris (FR75),Fleury-mérogis (FR91),13/03/2024 à 10:00 Rdv 10:00-12:00,13/03/2024 à 16:00,ARVAL RESTITUTION,BreakThermique,33 km00h45,6+,~ 22€ PRESTATION,Accéder,FR38),48.8534951,2.3483915,,48.629965,2.3609313
734322,retour,Lyon (FR69),Ambérieu-en-bugey (FR01),13/03/2024 à 11:00 Rdv 11:00-13:00,13/03/2024 à 16:00,ARVAL RESTITUTION,BreakThermique,57 km01h00,6+,~ 26€ PRESTATION,Accéder,FR79),45.7578137,4.8320114,,45.9584309,5.3595099
734312,retour,Poitiers (FR86),Fleury-mérogis (FR91),15/03/2024 à 14:00 Rdv 14:00-16:00,15/03/2024 à 18:00,ARVAL RESTITUTION,BerlineThermique,322 km03h00,03-mai,~ 63€ PRESTATION,Accéder,FR01),46.5802596,0.340196,,48.629965,2.3609313
734304,retour,Saint-raphaël (FR83),Ambérieu-en-bugey (FR01),12/03/2024 à 15:00 Rdv 15:00-17:00,13/03/2024 à 12:00,ARVAL RESTITUTION,BreakThermique,469 km04h45,03-mai,~ 77€ PRESTATION,Accéder,BE35),45.3043079,1.0747165,,45.9584309,5.3595099
734302,retour,Offendorf (FR67),Ambérieu-en-bugey (FR01),12/03/2024 à 10:00 Rdv 10:00-12:00,12/03/2024 à 16:00,ARVAL RESTITUTION,BreakThermique,472 km05h00,0-2,~ 78€ PRESTATION,Accéder,FR11),48.7118236,7.9123631,,45.9584309,5.3595099
734298,retour,Bordeaux (FR33),Castelnau-d'estrétefonds (FR31),19/03/2024 à 14:00 Rdv 14:00-16:00,19/03/2024 à 18:00,ARVAL RESTITUTION,MonospaceThermique,227 km02h15,6+,~ 42€ PRESTATION,Accéder,FR78),44.841225,-0.5800364,,43.78251,1.3590892
734295,retour,Limoges (FR87),Castelnau-d'estrétefonds (FR31),13/03/2024 à 14:00 Rdv 14:00-16:00,14/03/2024 à 10:00,ARVAL RESTITUTION,MonospaceThermique,273 km02h45,6+,~ 46€ PRESTATION,Accéder,FR88),45.8354243,1.2644847,,43.78251,1.3590892
734284,retour,Belfort (FR90),Ambérieu-en-bugey (FR01),13/03/2024 à 14:00 Rdv 14:00-16:00,14/03/2024 à 10:00,ARVAL RESTITUTION,BerlineThermique,297 km03h00,03-mai,~ 48€ PRESTATION,Accéder,FR84),47.6379599,6.8628942,,45.9584309,5.3595099
734282,retour,Belfort (FR90),Ambérieu-en-bugey (FR01),29/03/2024 à 14:00 Rdv 14:00-16:00,30/03/2024 à 10:00,ARVAL RESTITUTION,BerlineThermique,297 km03h00,6+,~ 48€ PRESTATION,Accéder,FR67),47.6379599,6.8628942,,45.9584309,5.3595099
734266,retour,Bayonne (FR64),Castelnau-d'estrétefonds (FR31),13/03/2024 à 09:00 Rdv 9:00-11:00,13/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,320 km03h00,03-mai,~ 62€ PRESTATION,Accéder,FR13),43.4945144,-1.4736657,,43.78251,1.3590892
734250,retour,Nantes (FR44),Fleury-mérogis (FR91),20/03/2024 à 09:00 Rdv 9:00-11:00,20/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,368 km03h30,6+,~ 53€ PRESTATION,Accéder,FR68),47.2186371,-1.5541362,,48.629965,2.3609313
734245,retour,Cherbourg (FR50),Fleury-mérogis (FR91),12/03/2024 à 14:00 Rdv 14:00-16:00,13/03/2024 à 12:00,ARVAL RESTITUTION,BreakThermique,381 km04h00,0-2,~ 54€ PRESTATION,Accéder,ES41),49.6425343,-1.6249565,,48.629965,2.3609313
734238,retour,Nantes (FR44),Fleury-mérogis (FR91),20/03/2024 à 10:00 Rdv 10:00-12:00,20/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,368 km03h30,6+,~ 67€ PRESTATION,Accéder,FR62),47.2186371,-1.5541362,,48.629965,2.3609313
734234,retour,Caen (FR14),Fleury-mérogis (FR91),18/03/2024 à 11:00 Rdv 11:00-13:00,18/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,259 km02h45,03-mai,~ 56€ PRESTATION,Accéder,FR59),49.1813403,-0.3635615,,48.629965,2.3609313
734231,retour,Strasbourg (FR67),Ambérieu-en-bugey (FR01),13/03/2024 à 10:00 Rdv 10:00-12:00,13/03/2024 à 16:00,ARVAL RESTITUTION,10m3Thermique,448 km04h30,03-mai,~ 75€ PRESTATION,Accéder,FR54),48.584614,7.7507127,,45.9584309,5.3595099
734228,retour,Metz (FR57),Fleury-mérogis (FR91),12/03/2024 à 14:00 Rdv 14:00-16:00,13/03/2024 à 12:00,ARVAL RESTITUTION,10m3Thermique,356 km03h45,0-2,~ 66€ PRESTATION,Accéder,BE85),49.1196964,6.1763552,,48.629965,2.3609313
734224,retour,Nancy (FR54),Fleury-mérogis (FR91),19/03/2024 à 15:00 Rdv 15:00-17:00,19/03/2024 à 18:00,ARVAL RESTITUTION,10m3Thermique,391 km04h00,0-2,~ 69€ PRESTATION,Accéder,FR54),48.6937223,6.1834097,,48.629965,2.3609313
734217,retour,Caen (FR14),Fleury-mérogis (FR91),19/03/2024 à 11:00 Rdv 11:00-13:00,19/03/2024 à 16:00,ARVAL RESTITUTION,10m3Thermique,259 km02h45,6+,~ 44€ PRESTATION,Accéder,FR59),49.1813403,-0.3635615,,48.629965,2.3609313
734206,retour,Besançon (FR25),Ambérieu-en-bugey (FR01),20/03/2024 à 14:00 Rdv 14:00-16:00,20/03/2024 à 18:00,ARVAL RESTITUTION,10m3Thermique,207 km02h15,6+,~ 40€ PRESTATION,Accéder,BE90),47.2380222,6.0243622,,45.9584309,5.3595099
734204,retour,Nantes (FR44),Fleury-mérogis (FR91),20/03/2024 à 09:00 Rdv 9:00-11:00,20/03/2024 à 14:30,ARVAL RESTITUTION,BerlineThermique,368 km03h30,0-2,~ 67€ PRESTATION,Accéder,BE20),47.2186371,-1.5541362,,48.629965,2.3609313
734202,retour,Nantes (FR44),Fleury-mérogis (FR91),20/03/2024 à 09:00 Rdv 9:00-11:00,20/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,368 km03h30,6+,~ 67€ PRESTATION,Accéder,BE19),47.2186371,-1.5541362,,48.629965,2.3609313
734187,retour,Toulouse (FR31),Castelnau-d'estrétefonds (FR31),15/03/2024 à 10:00 Rdv 10:00-12:00,15/03/2024 à 12:00,ARVAL RESTITUTION,BerlineThermique,27 km00h45,6+,~ 20€ PRESTATION,Accéder,FR12),43.6044622,1.4442469,,43.78251,1.3590892
734173,retour,Caen (FR14),Fleury-mérogis (FR91),13/03/2024 à 11:00 Rdv 11:00-13:00,13/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,259 km02h45,6+,~ 44€ PRESTATION,Accéder,FR94),49.1813403,-0.3635615,,48.629965,2.3609313
734171,retour,Saint-clément-de-rivière (FR34),Castelnau-d'estrétefonds (FR31),12/03/2024 à 10:00 Rdv 10:00-12:00,12/03/2024 à 16:00,ARVAL RESTITUTION,BreakThermique,275 km03h00,0-2,~ 58€ PRESTATION,Accéder,FR94),43.6843999,3.8466598,,43.78251,1.3590892
734168,retour,Nice (FR06),Ambérieu-en-bugey (FR01),18/03/2024 à 14:00 Rdv 14:00-16:00,19/03/2024 à 12:00,ARVAL RESTITUTION,BerlineThermique,524 km05h15,6+,~ 83€ PRESTATION,Accéder,FR94),43.7009358,7.2683912,,45.9584309,5.3595099
734143,retour,Cherbourg (FR50),Fleury-mérogis (FR91),12/03/2024 à 14:00 Rdv 14:00-16:00,13/03/2024 à 11:00,ARVAL RESTITUTION,10m3Thermique,381 km04h00,0-2,~ 54€ PRESTATION,Accéder,FR49),49.6425343,-1.6249565,,48.629965,2.3609313
734115,retour,Poitiers (FR86),Fleury-mérogis (FR91),14/03/2024 à 14:00 Rdv 14:00-16:00,15/03/2024 à 12:00,ARVAL RESTITUTION,BerlineThermique,322 km03h00,6+,~ 63€ PRESTATION,Accéder,FR31),46.5802596,0.340196,,48.629965,2.3609313
734103,retour,La rochelle (FR17),Castelnau-d'estrétefonds (FR31),14/03/2024 à 14:00 Rdv 14:00-16:00,14/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,409 km04h00,6+,~ 56€ PRESTATION,Accéder,FR13),46.1591126,-1.1520434,,43.78251,1.3590892
734097,retour,Nice (FR06),Ambérieu-en-bugey (FR01),18/03/2024 à 14:00 Rdv 14:00-16:00,19/03/2024 à 12:00,ARVAL RESTITUTION,8m3Thermique,524 km05h15,0-2,~ 83€ PRESTATION,Accéder,FR31),43.7009358,7.2683912,,45.9584309,5.3595099
734093,retour,Nîmes (FR30),Ambérieu-en-bugey (FR01),14/03/2024 à 14:00 Rdv 14:00-16:00,15/03/2024 à 10:30,ARVAL RESTITUTION,BerlineThermique,314 km03h30,03-mai,~ 62€ PRESTATION,Accéder,FR31),43.8374249,4.3600687,,45.9584309,5.3595099
734083,retour,Nice (FR06),Ambérieu-en-bugey (FR01),18/03/2024 à 14:00 Rdv 14:00-16:00,19/03/2024 à 16:00,ARVAL RESTITUTION,BerlineThermique,524 km05h15,6+,~ 83€ PRESTATION,Accéder,FR06),43.7009358,7.2683912,,45.9584309,5.3595099
734067,retour,Nîmes (FR30),Ambérieu-en-bugey (FR01),13/03/2024 à 10:00 Rdv 10:00-12:00,13/03/2024 à 13:00,ARVAL RESTITUTION,BerlineThermique,314 km03h30,0-2,~ 62€ PRESTATION,Accéder,FR06),43.8374249,4.3600687,,45.9584309,5.3595099
734046,retour,Châteauroux (FR36),Fleury-mérogis (FR91),12/03/2024 à 15:00 Rdv 15:00-17:00,13/03/2024 à 12:00,ARVAL RESTITUTION,BerlineThermique,255 km02h30,6+,~ 56€ PRESTATION,Accéder,FR80),46.8203785,1.6770956,,48.629965,2.3609313
734044,retour,Châteauroux (FR36),Fleury-mérogis (FR91),12/03/2024 à 11:00,12/03/2024 à 15:00,ARVAL RESTITUTION,BerlineThermique,255 km02h30,0-2,~ 56€ PRESTATION,Accéder,FR06),46.8203785,1.6770956,,48.629965,2.3609313
733685,retour,Ruy-montceau (FR38),Ambérieu-en-bugey (FR01),20/03/2024 à 17:00 Rdv 17:00-18:00,21/03/2024 à 09:00 Rdv 8:00-9:00,COFEPP,BerlineThermique,60 km01h15,6+,~ 34€ PRESTATION,Accéder,FR31),45.5884827,5.346999509653573,,45.9584309,5.3595099
733954,,Saint-ail (FR54),Vendenheim (FR67),14/03/2024 à 08:15,14/03/2024 à 16:00 Rdv 14:00-16:00,CAT NORD EST,SuvHybride,178 km02h00,,108€ TOTAL,Se certifier au service complémentaire,,49.1808501,5.9960901,,48.6656016,7.7109609
733854,,Saint-ail (FR54),Houssen (FR68),15/03/2024 à 08:15,15/03/2024 à 12:15,CAT NORD EST,SuvHybride,250 km02h45,03-mai,~ 70€ PRESTATION,Se certifier au service complémentaire,,49.1808501,5.9960901,,48.1258756,7.3790238
733845,,Saint-ail (FR54),Cattenom (FR57),19/03/2024 à 08:15,19/03/2024 à 12:00 Rdv 10:00-12:00,CAT NORD EST,BreakThermique,49 km00h45,,51€ TOTAL,Se certifier au service complémentaire,,49.1808501,5.9960901,,49.4074405,6.244669
733835,,Saint-ail (FR54),Entzheim (FR67),19/03/2024 à 08:15,19/03/2024 à 13:00 Rdv 11:00-13:00,CAT NORD EST,CitadineThermique,203 km02h15,03-mai,~ 51€ PRESTATION,Se certifier au service complémentaire,,49.1808501,5.9960901,,48.5346177,7.6358832
733893,,Saint-ail (FR54),Strasbourg (FR67),25/03/2024 à 08:15,25/03/2024 à 12:00,CAT NORD EST,BerlineHybride,188 km02h00,6+,~ 64€ PRESTATION,Se certifier au service complémentaire,,49.1808501,5.9960901,,48.584614,7.7507127
734878,,Saint-herblain (FR44),Saint-aignan-de-grand-lieu (FR44),18/03/2024 à 10:00 Rdv 10:00-12:00,18/03/2024 à 13:00,ALD AUTOMOTIVE,RoutièreThermique,16 km00h17,,27€ TOTAL,Se certifier au process client,,47.2233007,-1.6346964,,47.1224436,-1.6345992
733550,,Saint-priest (FR69),Lissieu (FR69),27/03/2024 à 09:25,27/03/2024 à 12:00 Rdv 10:00-12:00,ALD AUTOMOTIVE,Citadine100% Electrique,35 km00h34,,40€ TOTAL,Se certifier au process client,,44.7177,4.54685,,45.8652176,4.742215
734629,,Sallaumines (FR62),Vendin-lès-béthune (FR62),14/03/2024 à 10:00 Rdv 10:00-12:00,14/03/2024 à 16:00,STELLANTIS & YOU BUSINESS,SuvThermique,38 km00h45,03-mai,~ 19€ PRESTATION,Se certifier au process client,,50.4205435,2.8591238,,50.548777,2.6008182
733678,,Seraing (BE41),Antwerpen (BE20),08/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,BerlineThermique,138 km01h45,0-2,~ 57€ PRESTATION,Se certifier au service complémentaire,,50.6152381,5.5089437,,51.2211097,4.3997081
733729,,Sevremoine (FR49),Saint-aignan-de-grand-lieu (FR44),15/03/2024 à 09:00 Rdv 9:00-11:00,15/03/2024 à 15:05,ALD AUTOMOTIVE,CitadineThermique,68 km00h53,,62€ TOTAL,Se certifier au process client,,47.08775155,-1.0821288289702786,,47.1224436,-1.6345992
734633,,St cyr au mont d or (FR69),Ambérieu-en-bugey (FR01),13/03/2024 à 09:00 Rdv 9:00-11:00,13/03/2024 à 15:00,ALD AUTOMOTIVE,CitadineThermique,61 km00h46,,53€ TOTAL,Se certifier au process client,,45.8156548,4.8175958,,45.9584309,5.3595099
734500,,Strasbourg (FR67),Forbach (FR57),12/03/2024 à 10:00 Rdv 10:00-12:00,12/03/2024 à 14:00,ALD AUTOMOTIVE,CitadineThermique,124 km01h19,,92€ TOTAL,Se certifier au process client,,48.584614,7.7507127,,49.1862822,6.8958562
733894,,Strasbourg (FR67),Saint-ail (FR54),25/03/2024 à 12:00,25/03/2024 à 16:15,CAT NORD EST,SuvThermique,188 km02h15,6+,~ 29€ PRESTATION,Se certifier au service complémentaire,,48.584614,7.7507127,,49.1808501,5.9960901
734961,,Tarbes (FR65),Castelnau-d\'estrétefonds (FR31),19/03/2024 à 12:00 Rdv 12:00-14:00,19/03/2024 à 16:00,STELLANTIS & YOU BUSINESS,BerlineThermique,177 km02h00,0-2,~ 48€ PRESTATION,Se certifier au process client,,43.232858,0.0781021,,43.78251,1.3590892
734895,,Tarnos (FR40),Saint-étienne-de-baïgorry (FR64),13/03/2024 à 08:00,13/03/2024 à 16:00 Rdv 14:00-16:00,CAT SUD OUEST,BerlineThermique,62 km01h00,,72€ TOTAL,Se certifier au service complémentaire,,43.5405622,-1.4611915,,43.176891,-1.343027
734874,,Toulouse (FR31),Laguiole (FR12),22/03/2024 à 09:00,22/03/2024 à 15:00 Rdv 14:00-15:00,EDEN AUTO - TOULOUSE,SuvThermique,201 km02h30,6+,~ 50€ PRESTATION,Se certifier au process client,,43.6044622,1.4442469,,44.6839098,2.8468743
735044,,Valenton (FR94),Courbevoie (FR92),15/03/2024 à 08:30,15/03/2024 à 12:00 Rdv 10:00-12:00,ARVAL MOYENNE DUREE,BerlineThermique,36 km01h00,,42€ TOTAL,Se certifier au process client,,48.7443189,2.4699741,,48.8953328,2.2561602
734997,,Valenton (FR94),Cléré-les-pins (FR37),15/03/2024 à 08:30,15/03/2024 à 14:00 Rdv 12:00-14:00,ARVAL MOYENNE DUREE,SuvThermique,270 km03h00,,144€ TOTAL,Se certifier au process client,,48.7443189,2.4699741,,47.4253814,0.3879668
733610,,Vallet (FR44),Villevêque (FR49),21/03/2024 à 09:00 Rdv 9:00-11:00,21/03/2024 à 16:00,ARVAL MOYENNE DUREE,SuvHybride,100 km01h15,,80€ TOTAL,Se certifier au process client,,47.1610036,-1.2657431,,47.5601026,-0.4230772
733850,,Velaux (FR13),Valence (FR26),11/03/2024 à 09:00,11/03/2024 à 16:00 Rdv 14:00-16:00,STELLANTIS & YOU MARSEILLE,12m3100% Electrique,193 km02h00,,132€ TOTAL,Se certifier au service complémentaire,,43.5217717,5.2540649,,39.4697065,-0.3763353
734435,,Villeurbanne (FR69),Ambérieu-en-bugey (FR01),28/03/2024 à 11:00,28/03/2024 à 15:00,EDEN AUTO - BORDEAUX,BreakThermique,58 km01h00,6+,~ 9€ PRESTATION,Se certifier au process client,,45.7733573,4.8868454,,45.9584309,5.3595099
734861,,Villevêque (FR49),Tancarville (FR76),15/03/2024 à 08:30,15/03/2024 à 15:00 Rdv 13:00-15:00,ARVAL MOYENNE DUREE,8m3Thermique,290 km03h00,,162€ TOTAL,Se certifier au process client,,47.5601026,-0.4230772,,49.4869212,0.4523174
732473,,Watermael-boitsfort (BE11),Sint-niklaas (BE91),08/03/2024 à 09:30,13/03/2024 à 15:30,ARVAL BELGIUM B2C,MinibusThermique,78 km01h15,0-2,~ 48€ PRESTATION,Se certifier au service complémentaire,,50.7981063,4.4176441,,51.1646685,4.1395124
733965,,Wavrin (FR59),Verquin (FR62),12/03/2024 à 08:30,12/03/2024 à 12:00,STELLANTIS & YOU BUSINESS,BerlineThermique,31 km00h45,,40€ TOTAL,Se certifier au process client,,50.570559,2.932545,,50.5011555,2.6411556
733978,,Wavrin (FR59),Verquin (FR62),12/03/2024 à 08:00,12/03/2024 à 12:00,STELLANTIS & YOU BUSINESS,BerlineThermique,31 km00h45,,40€ TOTAL,Se certifier au process client,,50.570559,2.932545,,50.5011555,2.6411556
734628,,Wavrin (FR59),Sallaumines (FR62),14/03/2024 à 08:30,14/03/2024 à 12:00 Rdv 10:00-12:00,STELLANTIS & YOU BUSINESS,SuvHybride,32 km00h45,03-mai,~ 33€ PRESTATION,Se certifier au process client,,50.570559,2.932545,,50.4205435,2.8591238
733880,,Wavrin (FR59),Quarouble (FR59),15/03/2024 à 08:06,15/03/2024 à 11:00 Rdv 9:00-11:00,ARVAL MOYENNE DUREE,BerlineThermique,77 km00h53,6+,~ 52€ PRESTATION,Se certifier au process client,,50.570559,2.932545,,50.3863821,3.6244948
733155,,Zaventem (BE19),Sint-niklaas (BE91),07/03/2024 à 09:00,13/03/2024 à 15:00,ARVAL BELGIUM B2C,Citadine(2places)Thermique,50 km01h00,0-2,~ 41€ PRESTATION,Se certifier au service complémentaire,,50.8806207,4.4730008,,51.1646685,4.1395124
735053,,Strasbourg (FR67),Illkirch-graffenstaden (FR67),14/03/2024 à 09:45,14/03/2024 à 11:15,HESS EST,SuvThermique,13 km00h30,,26€ TOTAL,Accéder, FR57,48.584614,7.7507127,,48.5298611,7.7116218
735050,,Rixheim (FR68),Chavelot (FR88),11/03/2024 à 08:00,12/03/2024 à 16:00,FRAIKIN,40m3Thermique,127 km02h00,,97€ TOTAL,Accéder, FR59,47.7441969,7.3968786,,48.2379707,6.4375549
735045,,Meulebeke (BE87),Gent (BE90),12/03/2024 à 09:00,12/03/2024 à 16:00,CIAC FLEET,CitadineThermique,42 km01h00,0-2,~ 30€ PRESTATION,Accéder, FR46,50.94858225,3.286389945227539,,51.0538286,3.7250121
735039,,Kruibeke (BE91),Waregem (BE87),13/03/2024 à 07:15,13/03/2024 à 16:00,VINCI FACILITIES BELGIUM,2m3Thermique,77 km01h00,0-2,~ 37€ PRESTATION,Accéder, FR33,51.17625475,4.298036873275151,,50.8868222,3.4323622
735032,,Vilvoorde (BE18),Evergem (BE99),11/03/2024 à 10:00,11/03/2024 à 14:30,FREE2MOVE RENT BE,SuvThermique,77 km01h00,0-2,~ 37€ PRESTATION,Accéder, FR33,50.928711,4.423126,,51.1087891,3.7078565
735030,,Zaventem (BE19),Antwerpen (BE20),11/03/2024 à 09:00,11/03/2024 à 15:00,ARVAL BELGIUM B2C,CitadineThermique,47 km00h45,0-2,~ 31€ PRESTATION,Accéder, FR33,50.8806207,4.4730008,,51.2211097,4.3997081
735027,,Zaventem (BE19),Antwerpen (BE20),11/03/2024 à 09:00,11/03/2024 à 15:00,ARVAL BELGIUM B2C,SuvThermique,47 km00h45,0-2,~ 31€ PRESTATION,Accéder, FR33,50.8806207,4.4730008,,51.2211097,4.3997081
734983,,Aartselaar (BE26),Zwijndrecht (BE20),12/03/2024 à 09:30,12/03/2024 à 14:30,EQUANS NV,5m3Thermique,14 km00h30,0-2,~ 23€ PRESTATION,Accéder, FR76,51.133297,4.3870241,,51.8162227,4.6405166
734980,,Noirmoutier (FR85),Le cellier (FR44),02/04/2024 à 09:00,02/04/2024 à 11:30,RRG CENTRE DE GESTION,BerlineThermique,112 km01h45,,70€ TOTAL,Accéder, FR54,47.000089,-2.2441449,,47.3186735,-1.3465357
734974,,Nort-sur-erdre (FR44),Le cellier (FR44),28/03/2024 à 09:00,28/03/2024 à 11:30,RRG CENTRE DE GESTION,SuvThermique,23 km00h30,,31€ TOTAL,Accéder, FR46,47.4398626,-1.499037,,47.3186735,-1.3465357
734971,,Nort-sur-erdre (FR44),Le cellier (FR44),28/03/2024 à 09:00,28/03/2024 à 11:30,RRG CENTRE DE GESTION,BerlineThermique,23 km00h30,,29€ TOTAL,Accéder, FR67,47.4398626,-1.499037,,47.3186735,-1.3465357
734966,,Nort-sur-erdre (FR44),Le cellier (FR44),28/03/2024 à 09:00,28/03/2024 à 11:30,RRG CENTRE DE GESTION,BerlineThermique,23 km00h30,,29€ TOTAL,Accéder, BE11,47.4398626,-1.499037,,47.3186735,-1.3465357
734938,,Lier (BE25),Gent (BE90),21/03/2024 à 08:30,21/03/2024 à 17:00,CIAC FLEET,CitadineHybride,88 km01h30,0-2,~ 39€ PRESTATION,Accéder, FR13,51.131069,4.5696516,,51.0538286,3.7250121
